"week","home_team","away_team","home_score","away_score","home_win","away_win","season"
4,"CLE","CIN",7,31,FALSE,TRUE,2017
4,"DAL","LA",30,35,FALSE,TRUE,2017
4,"DEN","LV",16,10,TRUE,FALSE,2017
4,"GB","CHI",35,14,TRUE,FALSE,2017
4,"HOU","TEN",57,14,TRUE,FALSE,2017
4,"KC","WAS",29,20,TRUE,FALSE,2017
4,"LAC","PHI",24,26,FALSE,TRUE,2017
4,"MIA","NO",0,20,FALSE,TRUE,2017
4,"MIN","DET",7,14,FALSE,TRUE,2017
4,"NE","CAR",30,33,FALSE,TRUE,2017
4,"NYJ","JAX",23,20,TRUE,FALSE,2017
4,"SEA","IND",46,18,TRUE,FALSE,2017
4,"TB","NYG",25,23,TRUE,FALSE,2017
5,"CHI","MIN",17,20,FALSE,TRUE,2017
5,"CIN","BUF",20,16,TRUE,FALSE,2017
5,"CLE","NYJ",14,17,FALSE,TRUE,2017
5,"DAL","GB",31,35,FALSE,TRUE,2017
5,"DET","CAR",24,27,FALSE,TRUE,2017
5,"HOU","KC",34,42,FALSE,TRUE,2017
5,"IND","SF",26,23,TRUE,FALSE,2017
5,"LA","SEA",10,16,FALSE,TRUE,2017
5,"LV","BAL",17,30,FALSE,TRUE,2017
5,"MIA","TEN",16,10,TRUE,FALSE,2017
5,"NYG","LAC",22,27,FALSE,TRUE,2017
5,"PHI","ARI",34,7,TRUE,FALSE,2017
5,"PIT","JAX",9,30,FALSE,TRUE,2017
5,"TB","NE",14,19,FALSE,TRUE,2017
6,"ARI","TB",38,33,TRUE,FALSE,2017
6,"ATL","MIA",17,20,FALSE,TRUE,2017
6,"BAL","CHI",24,27,FALSE,TRUE,2017
6,"CAR","PHI",23,28,FALSE,TRUE,2017
6,"DEN","NYG",10,23,FALSE,TRUE,2017
6,"HOU","CLE",33,17,TRUE,FALSE,2017
6,"JAX","LA",17,27,FALSE,TRUE,2017
6,"KC","PIT",13,19,FALSE,TRUE,2017
6,"LV","LAC",16,17,FALSE,TRUE,2017
6,"MIN","GB",23,10,TRUE,FALSE,2017
6,"NO","DET",52,38,TRUE,FALSE,2017
6,"NYJ","NE",17,24,FALSE,TRUE,2017
6,"TEN","IND",36,22,TRUE,FALSE,2017
6,"WAS","SF",26,24,TRUE,FALSE,2017
7,"BUF","TB",30,27,TRUE,FALSE,2017
7,"CHI","CAR",17,3,TRUE,FALSE,2017
7,"CLE","TEN",9,12,FALSE,TRUE,2017
7,"GB","NO",17,26,FALSE,TRUE,2017
7,"IND","JAX",0,27,FALSE,TRUE,2017
7,"LA","ARI",33,0,TRUE,FALSE,2017
7,"LAC","DEN",21,0,TRUE,FALSE,2017
7,"LV","KC",31,30,TRUE,FALSE,2017
7,"MIA","NYJ",31,28,TRUE,FALSE,2017
7,"MIN","BAL",24,16,TRUE,FALSE,2017
7,"NE","ATL",23,7,TRUE,FALSE,2017
7,"NYG","SEA",7,24,FALSE,TRUE,2017
7,"PHI","WAS",34,24,TRUE,FALSE,2017
7,"PIT","CIN",29,14,TRUE,FALSE,2017
7,"SF","DAL",10,40,FALSE,TRUE,2017
8,"BAL","MIA",40,0,TRUE,FALSE,2017
8,"BUF","LV",34,14,TRUE,FALSE,2017
8,"CIN","IND",24,23,TRUE,FALSE,2017
8,"CLE","MIN",16,33,FALSE,TRUE,2017
8,"DET","PIT",15,20,FALSE,TRUE,2017
8,"KC","DEN",29,19,TRUE,FALSE,2017
8,"NE","LAC",21,13,TRUE,FALSE,2017
8,"NO","CHI",20,12,TRUE,FALSE,2017
8,"NYJ","ATL",20,25,FALSE,TRUE,2017
8,"PHI","SF",33,10,TRUE,FALSE,2017
8,"SEA","HOU",41,38,TRUE,FALSE,2017
8,"TB","CAR",3,17,FALSE,TRUE,2017
8,"WAS","DAL",19,33,FALSE,TRUE,2017
9,"CAR","ATL",20,17,TRUE,FALSE,2017
9,"DAL","KC",28,17,TRUE,FALSE,2017
9,"GB","DET",17,30,FALSE,TRUE,2017
9,"HOU","IND",14,20,FALSE,TRUE,2017
9,"JAX","CIN",23,7,TRUE,FALSE,2017
9,"MIA","LV",24,27,FALSE,TRUE,2017
9,"NO","TB",30,10,TRUE,FALSE,2017
9,"NYG","LA",17,51,FALSE,TRUE,2017
9,"NYJ","BUF",34,21,TRUE,FALSE,2017
9,"PHI","DEN",51,23,TRUE,FALSE,2017
9,"SEA","WAS",14,17,FALSE,TRUE,2017
9,"SF","ARI",10,20,FALSE,TRUE,2017
9,"TEN","BAL",23,20,TRUE,FALSE,2017
10,"ARI","SEA",16,22,FALSE,TRUE,2017
10,"ATL","DAL",27,7,TRUE,FALSE,2017
10,"BUF","NO",10,47,FALSE,TRUE,2017
10,"CAR","MIA",45,21,TRUE,FALSE,2017
10,"CHI","GB",16,23,FALSE,TRUE,2017
10,"DEN","NE",16,41,FALSE,TRUE,2017
10,"DET","CLE",38,24,TRUE,FALSE,2017
10,"IND","PIT",17,20,FALSE,TRUE,2017
10,"JAX","LAC",20,17,TRUE,FALSE,2017
10,"LA","HOU",33,7,TRUE,FALSE,2017
10,"SF","NYG",31,21,TRUE,FALSE,2017
10,"TB","NYJ",15,10,TRUE,FALSE,2017
10,"TEN","CIN",24,20,TRUE,FALSE,2017
10,"WAS","MIN",30,38,FALSE,TRUE,2017
11,"CHI","DET",24,27,FALSE,TRUE,2017
11,"CLE","JAX",7,19,FALSE,TRUE,2017
11,"DAL","PHI",9,37,FALSE,TRUE,2017
11,"DEN","CIN",17,20,FALSE,TRUE,2017
11,"GB","BAL",0,23,FALSE,TRUE,2017
11,"HOU","ARI",31,21,TRUE,FALSE,2017
11,"LAC","BUF",54,24,TRUE,FALSE,2017
11,"LV","NE",8,33,FALSE,TRUE,2017
11,"MIA","TB",20,30,FALSE,TRUE,2017
11,"MIN","LA",24,7,TRUE,FALSE,2017
11,"NO","WAS",34,31,TRUE,FALSE,2017
11,"NYG","KC",12,9,TRUE,FALSE,2017
11,"PIT","TEN",40,17,TRUE,FALSE,2017
11,"SEA","ATL",31,34,FALSE,TRUE,2017
12,"ARI","JAX",27,24,TRUE,FALSE,2017
12,"ATL","TB",34,20,TRUE,FALSE,2017
12,"BAL","HOU",23,16,TRUE,FALSE,2017
12,"CIN","CLE",30,16,TRUE,FALSE,2017
12,"DAL","LAC",6,28,FALSE,TRUE,2017
12,"DET","MIN",23,30,FALSE,TRUE,2017
12,"IND","TEN",16,20,FALSE,TRUE,2017
12,"KC","BUF",10,16,FALSE,TRUE,2017
12,"LA","NO",26,20,TRUE,FALSE,2017
12,"LV","DEN",21,14,TRUE,FALSE,2017
12,"NE","MIA",35,17,TRUE,FALSE,2017
12,"NYJ","CAR",27,35,FALSE,TRUE,2017
12,"PHI","CHI",31,3,TRUE,FALSE,2017
12,"PIT","GB",31,28,TRUE,FALSE,2017
12,"SF","SEA",13,24,FALSE,TRUE,2017
12,"WAS","NYG",20,10,TRUE,FALSE,2017
13,"ARI","LA",16,32,FALSE,TRUE,2017
13,"ATL","MIN",9,14,FALSE,TRUE,2017
13,"BAL","DET",44,20,TRUE,FALSE,2017
13,"BUF","NE",3,23,FALSE,TRUE,2017
13,"CHI","SF",14,15,FALSE,TRUE,2017
13,"CIN","PIT",20,23,FALSE,TRUE,2017
13,"DAL","WAS",38,14,TRUE,FALSE,2017
13,"GB","TB",26,20,TRUE,FALSE,2017
13,"JAX","IND",30,10,TRUE,FALSE,2017
13,"LAC","CLE",19,10,TRUE,FALSE,2017
13,"LV","NYG",24,17,TRUE,FALSE,2017
13,"MIA","DEN",35,9,TRUE,FALSE,2017
13,"NO","CAR",31,21,TRUE,FALSE,2017
13,"NYJ","KC",38,31,TRUE,FALSE,2017
13,"SEA","PHI",24,10,TRUE,FALSE,2017
13,"TEN","HOU",24,13,TRUE,FALSE,2017
14,"ARI","TEN",12,7,TRUE,FALSE,2017
14,"ATL","NO",20,17,TRUE,FALSE,2017
14,"BUF","IND",13,7,TRUE,FALSE,2017
14,"CAR","MIN",31,24,TRUE,FALSE,2017
14,"CIN","CHI",7,33,FALSE,TRUE,2017
14,"CLE","GB",21,27,FALSE,TRUE,2017
14,"DEN","NYJ",23,0,TRUE,FALSE,2017
14,"HOU","SF",16,26,FALSE,TRUE,2017
14,"JAX","SEA",30,24,TRUE,FALSE,2017
14,"KC","LV",26,15,TRUE,FALSE,2017
14,"LA","PHI",35,43,FALSE,TRUE,2017
14,"LAC","WAS",30,13,TRUE,FALSE,2017
14,"MIA","NE",27,20,TRUE,FALSE,2017
14,"NYG","DAL",10,30,FALSE,TRUE,2017
14,"PIT","BAL",39,38,TRUE,FALSE,2017
14,"TB","DET",21,24,FALSE,TRUE,2017
15,"BUF","MIA",24,16,TRUE,FALSE,2017
15,"CAR","GB",31,24,TRUE,FALSE,2017
15,"CLE","BAL",10,27,FALSE,TRUE,2017
15,"DET","CHI",20,10,TRUE,FALSE,2017
15,"IND","DEN",13,25,FALSE,TRUE,2017
15,"JAX","HOU",45,7,TRUE,FALSE,2017
15,"KC","LAC",30,13,TRUE,FALSE,2017
15,"LV","DAL",17,20,FALSE,TRUE,2017
15,"MIN","CIN",34,7,TRUE,FALSE,2017
15,"NO","NYJ",31,19,TRUE,FALSE,2017
15,"NYG","PHI",29,34,FALSE,TRUE,2017
15,"PIT","NE",24,27,FALSE,TRUE,2017
15,"SEA","LA",7,42,FALSE,TRUE,2017
15,"SF","TEN",25,23,TRUE,FALSE,2017
15,"TB","ATL",21,24,FALSE,TRUE,2017
15,"WAS","ARI",20,15,TRUE,FALSE,2017
16,"ARI","NYG",23,0,TRUE,FALSE,2017
16,"BAL","IND",23,16,TRUE,FALSE,2017
16,"CAR","TB",22,19,TRUE,FALSE,2017
16,"CHI","CLE",20,3,TRUE,FALSE,2017
16,"CIN","DET",26,17,TRUE,FALSE,2017
16,"DAL","SEA",12,21,FALSE,TRUE,2017
16,"GB","MIN",0,16,FALSE,TRUE,2017
16,"HOU","PIT",6,34,FALSE,TRUE,2017
16,"KC","MIA",29,13,TRUE,FALSE,2017
16,"NE","BUF",37,16,TRUE,FALSE,2017
16,"NO","ATL",23,13,TRUE,FALSE,2017
16,"NYJ","LAC",7,14,FALSE,TRUE,2017
16,"PHI","LV",19,10,TRUE,FALSE,2017
16,"SF","JAX",44,33,TRUE,FALSE,2017
16,"TEN","LA",23,27,FALSE,TRUE,2017
16,"WAS","DEN",27,11,TRUE,FALSE,2017
17,"ATL","CAR",22,10,TRUE,FALSE,2017
17,"BAL","CIN",27,31,FALSE,TRUE,2017
17,"DEN","KC",24,27,FALSE,TRUE,2017
17,"DET","GB",35,11,TRUE,FALSE,2017
17,"IND","HOU",22,13,TRUE,FALSE,2017
17,"LA","SF",13,34,FALSE,TRUE,2017
17,"LAC","LV",30,10,TRUE,FALSE,2017
17,"MIA","BUF",16,22,FALSE,TRUE,2017
17,"MIN","CHI",23,10,TRUE,FALSE,2017
17,"NE","NYJ",26,6,TRUE,FALSE,2017
17,"NYG","WAS",18,10,TRUE,FALSE,2017
17,"PHI","DAL",0,6,FALSE,TRUE,2017
17,"PIT","CLE",28,24,TRUE,FALSE,2017
17,"SEA","ARI",24,26,FALSE,TRUE,2017
17,"TB","NO",31,24,TRUE,FALSE,2017
17,"TEN","JAX",15,10,TRUE,FALSE,2017
18,"JAX","BUF",10,3,TRUE,FALSE,2017
18,"KC","TEN",21,22,FALSE,TRUE,2017
18,"LA","ATL",13,26,FALSE,TRUE,2017
18,"NO","CAR",31,26,TRUE,FALSE,2017
19,"MIN","NO",29,24,TRUE,FALSE,2017
19,"NE","TEN",35,14,TRUE,FALSE,2017
19,"PHI","ATL",15,10,TRUE,FALSE,2017
19,"PIT","JAX",42,45,FALSE,TRUE,2017
20,"NE","JAX",24,20,TRUE,FALSE,2017
20,"PHI","MIN",38,7,TRUE,FALSE,2017
21,"NE","PHI",33,41,FALSE,TRUE,2017
1,"ARI","NE",21,23,FALSE,TRUE,2016
1,"ATL","TB",24,31,FALSE,TRUE,2016
1,"BAL","BUF",13,7,TRUE,FALSE,2016
1,"DAL","NYG",19,20,FALSE,TRUE,2016
1,"DEN","CAR",21,20,TRUE,FALSE,2016
1,"HOU","CHI",23,14,TRUE,FALSE,2016
1,"IND","DET",35,39,FALSE,TRUE,2016
1,"JAX","GB",23,27,FALSE,TRUE,2016
1,"KC","LAC",33,27,TRUE,FALSE,2016
1,"NO","LV",34,35,FALSE,TRUE,2016
1,"NYJ","CIN",22,23,FALSE,TRUE,2016
1,"PHI","CLE",29,10,TRUE,FALSE,2016
1,"SEA","MIA",12,10,TRUE,FALSE,2016
1,"SF","LA",28,0,TRUE,FALSE,2016
1,"TEN","MIN",16,25,FALSE,TRUE,2016
1,"WAS","PIT",16,38,FALSE,TRUE,2016
2,"ARI","TB",40,7,TRUE,FALSE,2016
2,"BUF","NYJ",31,37,FALSE,TRUE,2016
2,"CAR","SF",46,27,TRUE,FALSE,2016
2,"CHI","PHI",14,29,FALSE,TRUE,2016
2,"CLE","BAL",20,25,FALSE,TRUE,2016
2,"DEN","IND",34,20,TRUE,FALSE,2016
2,"DET","TEN",15,16,FALSE,TRUE,2016
2,"HOU","KC",19,12,TRUE,FALSE,2016
2,"LA","SEA",9,3,TRUE,FALSE,2016
2,"LAC","JAX",38,14,TRUE,FALSE,2016
2,"LV","ATL",28,35,FALSE,TRUE,2016
2,"MIN","GB",17,14,TRUE,FALSE,2016
2,"NE","MIA",31,24,TRUE,FALSE,2016
2,"NYG","NO",16,13,TRUE,FALSE,2016
2,"PIT","CIN",24,16,TRUE,FALSE,2016
2,"WAS","DAL",23,27,FALSE,TRUE,2016
3,"BUF","ARI",33,18,TRUE,FALSE,2016
3,"CAR","MIN",10,22,FALSE,TRUE,2016
3,"CIN","DEN",17,29,FALSE,TRUE,2016
3,"DAL","CHI",31,17,TRUE,FALSE,2016
3,"GB","DET",34,27,TRUE,FALSE,2016
3,"IND","LAC",26,22,TRUE,FALSE,2016
3,"JAX","BAL",17,19,FALSE,TRUE,2016
3,"KC","NYJ",24,3,TRUE,FALSE,2016
3,"MIA","CLE",30,24,TRUE,FALSE,2016
3,"NE","HOU",27,0,TRUE,FALSE,2016
3,"NO","ATL",32,45,FALSE,TRUE,2016
3,"NYG","WAS",27,29,FALSE,TRUE,2016
3,"PHI","PIT",34,3,TRUE,FALSE,2016
3,"SEA","SF",37,18,TRUE,FALSE,2016
3,"TB","LA",32,37,FALSE,TRUE,2016
3,"TEN","LV",10,17,FALSE,TRUE,2016
4,"ARI","LA",13,17,FALSE,TRUE,2016
4,"ATL","CAR",48,33,TRUE,FALSE,2016
4,"BAL","LV",27,28,FALSE,TRUE,2016
4,"CHI","DET",17,14,TRUE,FALSE,2016
4,"CIN","MIA",22,7,TRUE,FALSE,2016
4,"HOU","TEN",27,20,TRUE,FALSE,2016
4,"JAX","IND",30,27,TRUE,FALSE,2016
4,"LAC","NO",34,35,FALSE,TRUE,2016
4,"MIN","NYG",24,10,TRUE,FALSE,2016
4,"NE","BUF",0,16,FALSE,TRUE,2016
4,"NYJ","SEA",17,27,FALSE,TRUE,2016
4,"PIT","KC",43,14,TRUE,FALSE,2016
4,"SF","DAL",17,24,FALSE,TRUE,2016
4,"TB","DEN",7,27,FALSE,TRUE,2016
4,"WAS","CLE",31,20,TRUE,FALSE,2016
5,"BAL","WAS",10,16,FALSE,TRUE,2016
5,"CAR","TB",14,17,FALSE,TRUE,2016
5,"CLE","NE",13,33,FALSE,TRUE,2016
5,"DAL","CIN",28,14,TRUE,FALSE,2016
5,"DEN","ATL",16,23,FALSE,TRUE,2016
5,"DET","PHI",24,23,TRUE,FALSE,2016
5,"GB","NYG",23,16,TRUE,FALSE,2016
5,"IND","CHI",29,23,TRUE,FALSE,2016
5,"LA","BUF",19,30,FALSE,TRUE,2016
5,"LV","LAC",34,31,TRUE,FALSE,2016
5,"MIA","TEN",17,30,FALSE,TRUE,2016
5,"MIN","HOU",31,13,TRUE,FALSE,2016
5,"PIT","NYJ",31,13,TRUE,FALSE,2016
5,"SF","ARI",21,33,FALSE,TRUE,2016
6,"ARI","NYJ",28,3,TRUE,FALSE,2016
6,"BUF","SF",45,16,TRUE,FALSE,2016
6,"CHI","JAX",16,17,FALSE,TRUE,2016
6,"DET","LA",31,28,TRUE,FALSE,2016
6,"GB","DAL",16,30,FALSE,TRUE,2016
6,"HOU","IND",26,23,TRUE,FALSE,2016
6,"LAC","DEN",21,13,TRUE,FALSE,2016
6,"LV","KC",10,26,FALSE,TRUE,2016
6,"MIA","PIT",30,15,TRUE,FALSE,2016
6,"NE","CIN",35,17,TRUE,FALSE,2016
6,"NO","CAR",41,38,TRUE,FALSE,2016
6,"NYG","BAL",27,23,TRUE,FALSE,2016
6,"SEA","ATL",26,24,TRUE,FALSE,2016
6,"TEN","CLE",28,26,TRUE,FALSE,2016
6,"WAS","PHI",27,20,TRUE,FALSE,2016
7,"ARI","SEA",6,6,TRUE,TRUE,2016
7,"ATL","LAC",30,33,FALSE,TRUE,2016
7,"CIN","CLE",31,17,TRUE,FALSE,2016
7,"DEN","HOU",27,9,TRUE,FALSE,2016
7,"DET","WAS",20,17,TRUE,FALSE,2016
7,"GB","CHI",26,10,TRUE,FALSE,2016
7,"JAX","LV",16,33,FALSE,TRUE,2016
7,"KC","NO",27,21,TRUE,FALSE,2016
7,"LA","NYG",10,17,FALSE,TRUE,2016
7,"MIA","BUF",28,25,TRUE,FALSE,2016
7,"NYJ","BAL",24,16,TRUE,FALSE,2016
7,"PHI","MIN",21,10,TRUE,FALSE,2016
7,"PIT","NE",16,27,FALSE,TRUE,2016
7,"SF","TB",17,34,FALSE,TRUE,2016
7,"TEN","IND",26,34,FALSE,TRUE,2016
8,"ATL","GB",33,32,TRUE,FALSE,2016
8,"BUF","NE",25,41,FALSE,TRUE,2016
8,"CAR","ARI",30,20,TRUE,FALSE,2016
8,"CHI","MIN",20,10,TRUE,FALSE,2016
8,"CIN","WAS",27,27,TRUE,TRUE,2016
8,"CLE","NYJ",28,31,FALSE,TRUE,2016
8,"DAL","PHI",29,23,TRUE,FALSE,2016
8,"DEN","LAC",27,19,TRUE,FALSE,2016
8,"HOU","DET",20,13,TRUE,FALSE,2016
8,"IND","KC",14,30,FALSE,TRUE,2016
8,"NO","SEA",25,20,TRUE,FALSE,2016
8,"TB","LV",24,30,FALSE,TRUE,2016
8,"TEN","JAX",36,22,TRUE,FALSE,2016
9,"BAL","PIT",21,14,TRUE,FALSE,2016
9,"CLE","DAL",10,35,FALSE,TRUE,2016
9,"GB","IND",26,31,FALSE,TRUE,2016
9,"KC","JAX",19,14,TRUE,FALSE,2016
9,"LA","CAR",10,13,FALSE,TRUE,2016
9,"LAC","TEN",43,35,TRUE,FALSE,2016
9,"LV","DEN",30,20,TRUE,FALSE,2016
9,"MIA","NYJ",27,23,TRUE,FALSE,2016
9,"MIN","DET",16,22,FALSE,TRUE,2016
9,"NYG","PHI",28,23,TRUE,FALSE,2016
9,"SEA","BUF",31,25,TRUE,FALSE,2016
9,"SF","NO",23,41,FALSE,TRUE,2016
9,"TB","ATL",28,43,FALSE,TRUE,2016
10,"ARI","SF",23,20,TRUE,FALSE,2016
10,"BAL","CLE",28,7,TRUE,FALSE,2016
10,"CAR","KC",17,20,FALSE,TRUE,2016
10,"JAX","HOU",21,24,FALSE,TRUE,2016
10,"LAC","MIA",24,31,FALSE,TRUE,2016
10,"NE","SEA",24,31,FALSE,TRUE,2016
10,"NO","DEN",23,25,FALSE,TRUE,2016
10,"NYG","CIN",21,20,TRUE,FALSE,2016
10,"NYJ","LA",6,9,FALSE,TRUE,2016
10,"PHI","ATL",24,15,TRUE,FALSE,2016
10,"PIT","DAL",30,35,FALSE,TRUE,2016
10,"TB","CHI",36,10,TRUE,FALSE,2016
10,"TEN","GB",47,25,TRUE,FALSE,2016
10,"WAS","MIN",26,20,TRUE,FALSE,2016
11,"CAR","NO",23,20,TRUE,FALSE,2016
11,"CIN","BUF",12,16,FALSE,TRUE,2016
11,"CLE","PIT",9,24,FALSE,TRUE,2016
11,"DAL","BAL",27,17,TRUE,FALSE,2016
11,"DET","JAX",26,19,TRUE,FALSE,2016
11,"IND","TEN",24,17,TRUE,FALSE,2016
11,"KC","TB",17,19,FALSE,TRUE,2016
11,"LA","MIA",10,14,FALSE,TRUE,2016
11,"LV","HOU",27,20,TRUE,FALSE,2016
11,"MIN","ARI",30,24,TRUE,FALSE,2016
11,"NYG","CHI",22,16,TRUE,FALSE,2016
11,"SEA","PHI",26,15,TRUE,FALSE,2016
11,"SF","NE",17,30,FALSE,TRUE,2016
11,"WAS","GB",42,24,TRUE,FALSE,2016
12,"ATL","ARI",38,19,TRUE,FALSE,2016
12,"BAL","CIN",19,14,TRUE,FALSE,2016
12,"BUF","JAX",28,21,TRUE,FALSE,2016
12,"CHI","TEN",21,27,FALSE,TRUE,2016
12,"CLE","NYG",13,27,FALSE,TRUE,2016
12,"DAL","WAS",31,26,TRUE,FALSE,2016
12,"DEN","KC",27,30,FALSE,TRUE,2016
12,"DET","MIN",16,13,TRUE,FALSE,2016
12,"HOU","LAC",13,21,FALSE,TRUE,2016
12,"IND","PIT",7,28,FALSE,TRUE,2016
12,"LV","CAR",35,32,TRUE,FALSE,2016
12,"MIA","SF",31,24,TRUE,FALSE,2016
12,"NO","LA",49,21,TRUE,FALSE,2016
12,"NYJ","NE",17,22,FALSE,TRUE,2016
12,"PHI","GB",13,27,FALSE,TRUE,2016
12,"TB","SEA",14,5,TRUE,FALSE,2016
13,"ARI","WAS",31,23,TRUE,FALSE,2016
13,"ATL","KC",28,29,FALSE,TRUE,2016
13,"BAL","MIA",38,6,TRUE,FALSE,2016
13,"CHI","SF",26,6,TRUE,FALSE,2016
13,"CIN","PHI",32,14,TRUE,FALSE,2016
13,"GB","HOU",21,13,TRUE,FALSE,2016
13,"JAX","DEN",10,20,FALSE,TRUE,2016
13,"LAC","TB",21,28,FALSE,TRUE,2016
13,"LV","BUF",38,24,TRUE,FALSE,2016
13,"MIN","DAL",15,17,FALSE,TRUE,2016
13,"NE","LA",26,10,TRUE,FALSE,2016
13,"NO","DET",13,28,FALSE,TRUE,2016
13,"NYJ","IND",10,41,FALSE,TRUE,2016
13,"PIT","NYG",24,14,TRUE,FALSE,2016
13,"SEA","CAR",40,7,TRUE,FALSE,2016
14,"BUF","PIT",20,27,FALSE,TRUE,2016
14,"CAR","LAC",28,16,TRUE,FALSE,2016
14,"CLE","CIN",10,23,FALSE,TRUE,2016
14,"DET","CHI",20,17,TRUE,FALSE,2016
14,"GB","SEA",38,10,TRUE,FALSE,2016
14,"IND","HOU",17,22,FALSE,TRUE,2016
14,"JAX","MIN",16,25,FALSE,TRUE,2016
14,"KC","LV",21,13,TRUE,FALSE,2016
14,"LA","ATL",14,42,FALSE,TRUE,2016
14,"MIA","ARI",26,23,TRUE,FALSE,2016
14,"NE","BAL",30,23,TRUE,FALSE,2016
14,"NYG","DAL",10,7,TRUE,FALSE,2016
14,"PHI","WAS",22,27,FALSE,TRUE,2016
14,"SF","NYJ",17,23,FALSE,TRUE,2016
14,"TB","NO",16,11,TRUE,FALSE,2016
14,"TEN","DEN",13,10,TRUE,FALSE,2016
15,"ARI","NO",41,48,FALSE,TRUE,2016
15,"ATL","SF",41,13,TRUE,FALSE,2016
15,"BAL","PHI",27,26,TRUE,FALSE,2016
15,"BUF","CLE",33,13,TRUE,FALSE,2016
15,"CHI","GB",27,30,FALSE,TRUE,2016
15,"CIN","PIT",20,24,FALSE,TRUE,2016
15,"DAL","TB",26,20,TRUE,FALSE,2016
15,"DEN","NE",3,16,FALSE,TRUE,2016
15,"HOU","JAX",21,20,TRUE,FALSE,2016
15,"KC","TEN",17,19,FALSE,TRUE,2016
15,"LAC","LV",16,19,FALSE,TRUE,2016
15,"MIN","IND",6,34,FALSE,TRUE,2016
15,"NYG","DET",17,6,TRUE,FALSE,2016
15,"NYJ","MIA",13,34,FALSE,TRUE,2016
15,"SEA","LA",24,3,TRUE,FALSE,2016
15,"WAS","CAR",15,26,FALSE,TRUE,2016
16,"BUF","MIA",31,34,FALSE,TRUE,2016
16,"CAR","ATL",16,33,FALSE,TRUE,2016
16,"CHI","WAS",21,41,FALSE,TRUE,2016
16,"CLE","LAC",20,17,TRUE,FALSE,2016
16,"DAL","DET",42,21,TRUE,FALSE,2016
16,"GB","MIN",38,25,TRUE,FALSE,2016
16,"HOU","CIN",12,10,TRUE,FALSE,2016
16,"JAX","TEN",38,17,TRUE,FALSE,2016
16,"KC","DEN",33,10,TRUE,FALSE,2016
16,"LA","SF",21,22,FALSE,TRUE,2016
16,"LV","IND",33,25,TRUE,FALSE,2016
16,"NE","NYJ",41,3,TRUE,FALSE,2016
16,"NO","TB",31,24,TRUE,FALSE,2016
16,"PHI","NYG",24,19,TRUE,FALSE,2016
16,"PIT","BAL",31,27,TRUE,FALSE,2016
16,"SEA","ARI",31,34,FALSE,TRUE,2016
17,"ATL","NO",38,32,TRUE,FALSE,2016
17,"CIN","BAL",27,10,TRUE,FALSE,2016
17,"DEN","LV",24,6,TRUE,FALSE,2016
17,"DET","GB",24,31,FALSE,TRUE,2016
17,"IND","JAX",24,20,TRUE,FALSE,2016
17,"LA","ARI",6,44,FALSE,TRUE,2016
17,"LAC","KC",27,37,FALSE,TRUE,2016
17,"MIA","NE",14,35,FALSE,TRUE,2016
17,"MIN","CHI",38,10,TRUE,FALSE,2016
17,"NYJ","BUF",30,10,TRUE,FALSE,2016
17,"PHI","DAL",27,13,TRUE,FALSE,2016
17,"PIT","CLE",27,24,TRUE,FALSE,2016
17,"SF","SEA",23,25,FALSE,TRUE,2016
17,"TB","CAR",17,16,TRUE,FALSE,2016
17,"TEN","HOU",24,17,TRUE,FALSE,2016
17,"WAS","NYG",10,19,FALSE,TRUE,2016
18,"GB","NYG",38,13,TRUE,FALSE,2016
18,"HOU","LV",27,14,TRUE,FALSE,2016
18,"PIT","MIA",30,12,TRUE,FALSE,2016
18,"SEA","DET",26,6,TRUE,FALSE,2016
19,"ATL","SEA",36,20,TRUE,FALSE,2016
19,"DAL","GB",31,34,FALSE,TRUE,2016
19,"KC","PIT",16,18,FALSE,TRUE,2016
19,"NE","HOU",34,16,TRUE,FALSE,2016
20,"ATL","GB",44,21,TRUE,FALSE,2016
20,"NE","PIT",36,17,TRUE,FALSE,2016
21,"ATL","NE",28,34,FALSE,TRUE,2016
1,"ARI","NO",31,19,TRUE,FALSE,2015
1,"ATL","PHI",26,24,TRUE,FALSE,2015
1,"BUF","IND",27,14,TRUE,FALSE,2015
1,"CHI","GB",23,31,FALSE,TRUE,2015
1,"DAL","NYG",27,26,TRUE,FALSE,2015
1,"DEN","BAL",19,13,TRUE,FALSE,2015
1,"HOU","KC",20,27,FALSE,TRUE,2015
1,"JAX","CAR",9,20,FALSE,TRUE,2015
1,"LA","SEA",34,31,TRUE,FALSE,2015
1,"LAC","DET",33,28,TRUE,FALSE,2015
1,"LV","CIN",13,33,FALSE,TRUE,2015
1,"NE","PIT",28,21,TRUE,FALSE,2015
1,"NYJ","CLE",31,10,TRUE,FALSE,2015
1,"SF","MIN",20,3,TRUE,FALSE,2015
1,"TB","TEN",14,42,FALSE,TRUE,2015
1,"WAS","MIA",10,17,FALSE,TRUE,2015
2,"BUF","NE",32,40,FALSE,TRUE,2015
2,"CAR","HOU",24,17,TRUE,FALSE,2015
2,"CHI","ARI",23,48,FALSE,TRUE,2015
2,"CIN","LAC",24,19,TRUE,FALSE,2015
2,"CLE","TEN",28,14,TRUE,FALSE,2015
2,"GB","SEA",27,17,TRUE,FALSE,2015
2,"IND","NYJ",7,20,FALSE,TRUE,2015
2,"JAX","MIA",23,20,TRUE,FALSE,2015
2,"KC","DEN",24,31,FALSE,TRUE,2015
